"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1923203056415514691","Fri May 16 14:28:23 +0000 2025","0","@tanyakanrl #KaburAjaDulu ?????","1923385042618724778","","tanyakanrl","und","","0","0","0","https://x.com/undefined/status/1923385042618724778","1642730807847682050",
"1923203056415514691","Fri May 16 14:28:10 +0000 2025","0","@tanyakanrl #KaburAjaDulu","1923384985714602480","","tanyakanrl","qme","","0","0","0","https://x.com/undefined/status/1923384985714602480","760423272060030976",
"1923237143612158134","Fri May 16 14:03:31 +0000 2025","0","@dropofsuga Tolong kasih tips n tricksnya buat #KaburAjaDulu suhu ","1923378782804541591","","dropofsuga","in","","0","1","0","https://x.com/undefined/status/1923378782804541591","1761794200746733568",
"1923203056415514691","Fri May 16 13:54:42 +0000 2025","48","@Darumdar1mdaa @tanyakanrl Kucing pun menggaungkan #KaburAjaDulu","1923376565666140274","","Darumdar1mdaa","in","","0","0","3","https://x.com/undefined/status/1923376565666140274","1779041777443606528",
"1923309114152624444","Fri May 16 13:44:30 +0000 2025","0","@UTDMaliq Emang RK bagus ya pas jadi walkot? Entah. Gue pengen #KaburAjaDulu tapi feeling gue yang ada gue bakalan menetap di Indo. Sekalipun merantau tetep di pulau Jawa. Gue punya tanggungan rumah yang notabene atas nama gue soalnya.","1923374000228438473","","UTDMaliq","in","","0","1","0","https://x.com/undefined/status/1923374000228438473","1425822131544236045",
"1923372659322048813","Fri May 16 13:39:11 +0000 2025","1","#KaburAjaDulu","1923372659322048813","","","qht","","0","0","0","https://x.com/undefined/status/1923372659322048813","1421404054043840512",
"1923187402677395830","Fri May 16 13:33:55 +0000 2025","0","@sukaduittt__ kamu masih belum gunain #kaburajadulu ke swiss","1923371335373226270","","sukaduittt__","in","","0","0","0","https://x.com/undefined/status/1923371335373226270","66113",
"1923203056415514691","Fri May 16 13:33:21 +0000 2025","0","@tanyakanrl Bahkan meng pun #KaburAjaDulu ","1923371194289394079","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1923371194289394079","1337568242034909184",
"1923203056415514691","Fri May 16 13:33:04 +0000 2025","0","@tanyakanrl #KaburAjaDulu","1923371121061015884","","tanyakanrl","qme","","0","0","0","https://x.com/undefined/status/1923371121061015884","1575724123443326976",
"1923370636627337719","Fri May 16 13:31:08 +0000 2025","5","Gaji 2000+ USD/bulan death compensation 1 M Rp lebih... kalo amanah transfernya sih ini bentuk kaburajadulu. https://t.co/mGsgdyatbH https://t.co/vzayHVP0jZ","1923370636627337719","","","in","","0","1","0","https://x.com/undefined/status/1923370636627337719","6689892",
"1923370488140632101","Fri May 16 13:30:33 +0000 2025","0","#KaburAjaDulu","1923370488140632101","","","qht","","0","0","0","https://x.com/undefined/status/1923370488140632101","47860073",
"1923369082998681794","Fri May 16 13:28:30 +0000 2025","2","@kumparan kaburajadulu sekabur-kaburnya","1923369972824240291","","kumparan","in","","0","0","0","https://x.com/undefined/status/1923369972824240291","2274049902",
"1923369043353858407","Fri May 16 13:24:49 +0000 2025","0","Meng: #KaburAjaDulu ","1923369043353858407","","","in","","0","0","0","https://x.com/undefined/status/1923369043353858407","1524572359306641408",
"1923270101014307076","Fri May 16 13:18:46 +0000 2025","0","@NenkMonica Anjir the real #kaburajadulu dan menjadi mercenary.","1923367522675442055","","NenkMonica","in","","0","0","0","https://x.com/undefined/status/1923367522675442055","1621101169434333187",
